2/6/2014 0:00,1200142
2/10/2014 0:00,1224187
2/14/2014 0:00,1246606
2/18/2014 0:00,1266787
2/22/2014 0:00,1287551
2/26/2014 0:00,1309676
3/2/2014 0:00,1329950
3/6/2014 0:00,1350166
3/10/2014 0:00,1367298
3/14/2014 0:00,1383969
3/18/2014 0:00,1395653
3/22/2014 0:00,1411232
3/26/2014 0:00,1428415
3/30/2014 0:00,1443948
4/3/2014 0:00,1459364
4/7/2014 0:00,1473588
4/11/2014 0:00,1490494
4/15/2014 0:00,1504640
4/19/2014 0:00,1518969
4/23/2014 0:00,1534956
4/27/2014 0:00,1550878
5/1/2014 0:00,1565426
5/5/2014 0:00,1578831
5/9/2014 0:00,1593737
5/13/2014 0:00,1606735
5/17/2014 0:00,1620557
5/21/2014 0:00,1634540
5/25/2014 0:00,1647891
5/29/2014 0:00,1664442
6/2/2014 0:00,1680069
6/6/2014 0:00,1696012
6/10/2014 0:00,1711347
6/14/2014 0:00,1727532
6/18/2014 0:00,1744305
6/22/2014 0:00,1759074
6/26/2014 0:00,1775116
6/30/2014 0:00,1791263
7/4/2014 0:00,1809955
7/8/2014 0:00,1826405
7/12/2014 0:00,1844181
7/16/2014 0:00,1860837
7/20/2014 0:00,1878182
7/24/2014 0:00,1896770
7/28/2014 0:00,1913748
8/1/2014 0:00,1943654
8/5/2014 0:00,1970816
8/9/2014 0:00,1995407
8/13/2014 0:00,2017054
8/17/2014 0:00,2037795
8/21/2014 0:00,2060507
8/25/2014 0:00,2081034
8/29/2014 0:00,2103178
9/2/2014 0:00,2125124
9/6/2014 0:00,2145615
9/10/2014 0:00,2175346
9/14/2014 0:00,2193477
9/18/2014 0:00,2212540
9/22/2014 0:00,2232406
9/26/2014 0:00,2253475
9/30/2014 0:00,2271978
10/4/2014 0:00,2289712
10/8/2014 0:00,2310933
10/12/2014 0:00,2331810
10/16/2014 0:00,2352582
10/20/2014 0:00,2370886
10/24/2014 0:00,2390219
10/28/2014 0:00,2412721
11/1/2014 0:00,2432909
11/5/2014 0:00,2452837
11/9/2014 0:00,2472448
11/13/2014 0:00,2493727
11/17/2014 0:00,2514428
11/21/2014 0:00,2534878
11/25/2014 0:00,2554674
11/29/2014 0:00,2573701
12/3/2014 0:00,2593733
12/7/2014 0:00,2613340
12/11/2014 0:00,2633643
12/15/2014 0:00,2652862
12/19/2014 0:00,2671548
12/23/2014 0:00,2690142
12/27/2014 0:00,2706304
12/31/2014 0:00,2723272
1/4/2015 0:00,2738654
1/8/2015 0:00,2757765
1/12/2015 0:00,2779043
1/16/2015 0:00,2798054
1/20/2015 0:00,2815937
1/24/2015 0:00,2834247
1/28/2015 0:00,2854516
2/1/2015 0:00,2874618
2/5/2015 0:00,2893599
2/9/2015 0:00,2912046
2/13/2015 0:00,2937837
2/17/2015 0:00,2963555
2/21/2015 0:00,2992923
2/25/2015 0:00,3016006
3/1/2015 0:00,3034588
3/5/2015 0:00,3055406
3/9/2015 0:00,3074557
3/13/2015 0:00,3094389
3/17/2015 0:00,3112613
